loop1,6,dynamic-2,0.349611,-343021.474766
loop2,6,dynamic-2,1.891147,-25242644.603147
loop1,6,dynamic-32,0.325694,-343021.474766
loop2,6,dynamic-32,3.924869,-25242644.603147
loop1,6,dynamic-4,0.327108,-343021.474766
loop2,6,dynamic-4,1.694195,-25242644.603147
loop1,6,dynamic-64,0.363830,-343021.474766
loop2,6,dynamic-64,4.959445,-25242644.603147
loop1,6,dynamic-8,0.332132,-343021.474766
loop2,6,dynamic-8,1.562666,-25242644.603147
loop1,6,guided-1,0.336467,-343021.474766
loop2,6,guided-1,4.817907,-25242644.603147
loop1,6,guided-16,0.342965,-343021.474766
loop2,6,guided-16,4.833158,-25242644.603147
loop1,6,guided-2,0.351301,-343021.474766
loop2,6,guided-2,4.827356,-25242644.603147
loop1,6,guided-32,0.328896,-343021.474766
loop2,6,guided-32,4.839351,-25242644.603147
loop1,6,guided-4,0.359037,-343021.474766
loop2,6,guided-4,4.822433,-25242644.603147
loop1,6,guided-64,0.348783,-343021.474766
loop2,6,guided-64,5.001282,-25242644.603147
loop1,6,guided-8,0.296555,-343021.474766
loop2,6,guided-8,4.819919,-25242644.603147
loop1,6,static,0.657433,-343021.474766
loop2,6,static,5.696959,-25242644.603147
loop1,6,static-1,0.388111,-343021.474766
loop2,6,static-1,4.208071,-25242644.603147
loop1,6,static-16,0.373389,-343021.474766
loop2,6,static-16,2.594576,-25242644.603147
loop1,6,static-2,0.371930,-343021.474766
loop2,6,static-2,3.067836,-25242644.603147
loop1,6,static-32,0.445557,-343021.474766
loop2,6,static-32,4.406400,-25242644.603147
loop1,6,static-4,0.368242,-343021.474766
loop2,6,static-4,2.024992,-25242644.603147
loop1,6,static-64,0.404296,-343021.474766
loop2,6,static-64,5.181892,-25242644.603147
loop1,6,static-8,0.305447,-343021.474766
loop2,6,static-8,1.952112,-25242644.603147
loop1,8,auto,0.239996,-343021.474766
loop2,8,auto,4.405120,-25242644.603147
loop1,8,dynamic-1,0.251142,-343021.474766
loop2,8,dynamic-1,1.693929,-25242644.603147
loop1,8,dynamic-16,0.253090,-343021.474766
loop2,8,dynamic-16,2.106758,-25242644.603147
loop1,8,dynamic-2,0.255565,-343021.474766
loop2,8,dynamic-2,1.549740,-25242644.603147
loop1,8,dynamic-32,0.264115,-343021.474766
loop2,8,dynamic-32,3.922537,-25242644.603147
loop1,8,dynamic-4,0.276527,-343021.474766
loop2,8,dynamic-4,1.360729,-25242644.603147
loop1,8,dynamic-64,0.348622,-343021.474766
loop2,8,dynamic-64,5.130492,-25242644.603147
loop1,8,dynamic-8,0.267127,-343021.474766
loop2,8,dynamic-8,1.212705,-25242644.603147
loop1,8,guided-1,0.262152,-343021.474766
loop2,8,guided-1,4.434196,-25242644.603147
loop1,8,guided-16,0.290651,-343021.474766
loop2,8,guided-16,4.510080,-25242644.603147
loop1,8,guided-2,0.244078,-343021.474766
loop2,8,guided-2,4.439634,-25242644.603147
loop1,8,guided-32,0.266891,-343021.474766
loop2,8,guided-32,4.446031,-25242644.603147
loop1,8,guided-4,0.272228,-343021.474766
loop2,8,guided-4,4.446944,-25242644.603147
loop1,8,guided-64,0.311662,-343021.474766
loop2,8,guided-64,4.951371,-25242644.603147
loop1,8,guided-8,0.265662,-343021.474766
loop2,8,guided-8,4.454398,-25242644.603147
loop1,8,static,0.523152,-343021.474766
loop2,8,static,5.437711,-25242644.603147
loop1,8,static-1,0.305180,-343021.474766
loop2,8,static-1,2.539197,-25242644.603147
loop1,8,static-16,0.342406,-343021.474766
loop2,8,static-16,2.614190,-25242644.603147
loop1,8,static-2,0.329380,-343021.474766
loop2,8,static-2,1.663942,-25242644.603147
loop1,8,static-32,0.315368,-343021.474766
loop2,8,static-32,4.147224,-25242644.603147
loop1,8,static-4,0.292882,-343021.474766
loop2,8,static-4,1.554690,-25242644.603147
loop1,8,static-64,0.379732,-343021.474766
loop2,8,static-64,5.184061,-25242644.603147
loop1,8,static-8,0.360020,-343021.474766
loop2,8,static-8,1.565642,-25242644.603147
loop1,12,auto,0.199822,-343021.474766
loop2,12,auto,3.918301,-25242644.603147
loop1,12,dynamic-1,0.196076,-343021.474766
loop2,12,dynamic-1,1.314590,-25242644.603147
loop1,12,dynamic-16,0.177132,-343021.474766
loop2,12,dynamic-16,2.089797,-25242644.603147
loop1,12,dynamic-2,0.175821,-343021.474766
loop2,12,dynamic-2,1.017256,-25242644.603147
loop1,12,dynamic-32,0.192480,-343021.474766
loop2,12,dynamic-32,3.930327,-25242644.603147
loop1,12,dynamic-4,0.172260,-343021.474766
loop2,12,dynamic-4,0.924741,-25242644.603147
loop1,12,dynamic-64,0.322126,-343021.474766
loop2,12,dynamic-64,4.947854,-25242644.603147
loop1,12,dynamic-8,0.172571,-343021.474766
loop2,12,dynamic-8,1.136779,-25242644.603147
loop1,12,guided-1,0.207895,-343021.474766
loop2,12,guided-1,3.906211,-25242644.603147
loop1,12,guided-16,0.183143,-343021.474766
loop2,12,guided-16,3.944476,-25242644.603147
loop1,12,guided-2,0.180688,-343021.474766
loop2,12,guided-2,4.780491,-25242644.603147
loop1,12,guided-32,0.632737,-343021.474766
loop2,12,guided-32,5.927528,-25242644.603147
loop1,12,guided-4,0.522792,-343021.474766
loop2,12,guided-4,6.767710,-25242644.603147
loop1,12,guided-64,0.975047,-343021.474766
loop2,12,guided-64,8.013458,-25242644.603147
loop1,12,guided-8,0.673829,-343021.474766
loop2,12,guided-8,6.671760,-25242644.603147
loop1,12,static,1.167100,-343021.474766
loop2,12,static,7.170409,-25242644.603147
loop1,12,static-1,0.897813,-343021.474766
loop2,12,static-1,5.861517,-25242644.603147
loop1,12,static-16,0.837044,-343021.474766
loop2,12,static-16,3.926367,-25242644.603147
loop1,12,static-2,0.570960,-343021.474766
loop2,12,static-2,3.885102,-25242644.603147
loop1,12,static-32,0.978615,-343021.474766
loop2,12,static-32,6.706528,-25242644.603147
loop1,12,static-4,0.662490,-343021.474766
loop2,12,static-4,2.952165,-25242644.603147
loop1,12,static-64,1.036133,-343021.474766
loop2,12,static-64,7.387160,-25242644.603147
loop1,12,static-8,1.092283,-343021.474766
loop2,12,static-8,3.502396,-25242644.603147
loop1,16,auto,0.502271,-343021.474766
loop2,16,auto,4.718396,-25242644.603147
loop1,16,dynamic-1,1.025065,-343021.474766
loop2,16,dynamic-1,2.808768,-25242644.603147
loop1,16,dynamic-16,0.637702,-343021.474766
loop2,16,dynamic-16,4.449120,-25242644.603147
loop1,16,dynamic-2,0.810667,-343021.474766
loop2,16,dynamic-2,2.771424,-25242644.603147
loop1,16,dynamic-32,0.631789,-343021.474766
loop2,16,dynamic-32,6.731120,-25242644.603147
loop1,16,dynamic-4,0.799213,-343021.474766
loop2,16,dynamic-4,2.281486,-25242644.603147
loop1,16,dynamic-64,1.242962,-343021.474766
loop2,16,dynamic-64,7.505629,-25242644.603147
loop1,16,dynamic-8,0.861171,-343021.474766
loop2,16,dynamic-8,2.377547,-25242644.603147
loop1,16,guided-1,0.550548,-343021.474766
loop2,16,guided-1,4.864950,-25242644.603147
loop1,16,guided-16,0.668465,-343021.474766
loop2,16,guided-16,5.727430,-25242644.603147
loop1,16,guided-2,0.777780,-343021.474766
loop2,16,guided-2,5.188749,-25242644.603147
loop1,16,guided-32,0.831435,-343021.474766
loop2,16,guided-32,6.489037,-25242644.603147
loop1,16,guided-4,0.955951,-343021.474766
loop2,16,guided-4,5.111988,-25242644.603147
loop1,16,guided-64,0.812675,-343021.474766
loop2,16,guided-64,7.859551,-25242644.603147
loop1,16,guided-8,0.825029,-343021.474766
loop2,16,guided-8,4.950808,-25242644.603147
loop1,16,static,0.792570,-343021.474766
loop2,16,static,7.923645,-25242644.603147
loop1,16,static-1,0.625767,-343021.474766
loop2,16,static-1,4.210534,-25242644.603147
loop1,16,static-16,0.600155,-343021.474766
loop2,16,static-16,4.707112,-25242644.603147
loop1,16,static-2,0.704951,-343021.474766
loop2,16,static-2,2.789503,-25242644.603147
loop1,16,static-32,0.791546,-343021.474766
loop2,16,static-32,6.878276,-25242644.603147
loop1,16,static-4,0.631899,-343021.474766
loop2,16,static-4,2.792462,-25242644.603147
loop1,16,static-64,1.089251,-343021.474766
loop2,16,static-64,9.171490,-25242644.603147
loop1,16,static-8,0.452671,-343021.474766
loop2,16,static-8,3.467345,-25242644.603147
